rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/exploration_rate,train/learning_rate,train/loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
3.18,13825,270,65,43.8,210,0.7373250000000005,0.0001,0.051556166261434555,3206,,
3.22,14220,280,65,44.32,217,0.7298199999999999,0.0001,0.05740232393145561,3304,,
3.38,14805,290,65,46.74,227,0.7187049999999998,0.0001,0.04721580073237419,3451,,
3.52,15346,300,64,48.3,236,0.7084259999999996,0.0001,0.0544033907353878,3586,,
3.71,15780,310,64,48.74,243,0.7001799999999998,0.0001,0.07308661192655563,3694,,
3.59,16252,320,64,47.84,251,0.6912120000000003,0.0001,0.06994299590587616,3812,,
3.38,16577,330,64,46.08,257,0.6850369999999999,0.0001,0.06456825882196426,3894,,
3.37,16980,340,64,45.46,263,0.6773800000000001,0.0001,0.0406050942838192,3994,,
3.37,17359,350,64,44.84,270,0.6701789999999999,0.0001,0.048860445618629456,4089,,
3.32,17732,360,64,43.63,276,0.6630919999999996,0.0001,0.041321758180856705,4182,,
3.29,18043,370,64,42.18,281,0.6571830000000005,0.0001,0.05573930963873863,4260,,
3.27,18493,380,63,42.73,289,0.6486330000000003,0.0001,0.1031583696603775,4373,,
3.25,18943,390,63,41.38,296,0.6400830000000003,0.0001,0.035242173820734024,4485,,
3.21,19373,400,63,40.27,304,0.6319130000000005,0.0001,0.10979906469583511,4593,,
3.09,19743,410,63,39.63,310,0.6248829999999999,0.0001,0.04726407304406166,4685,,
3.14,20264,420,63,40.12,318,0.614984,0.0001,0.10730324685573578,4815,,
3.13,20596,430,63,40.19,324,0.608676,0.0001,0.08809918165206909,4898,,
3.07,20961,440,63,39.81,331,0.6017409999999999,0.0001,0.11191597580909729,4990,,
2.93,21275,450,63,39.16,336,0.5957750000000002,0.0001,0.08963422477245331,5068,,
2.99,21640,460,63,39.08,342,0.5888400000000001,0.0001,0.09715314954519272,5159,,
3.07,21994,470,63,39.51,348,0.5821139999999998,0.0001,0.13075534999370575,5248,,
3.03,22355,480,62,38.62,354,0.5752549999999997,0.0001,0.12637795507907867,5338,,
2.96,22775,490,62,38.32,362,0.5672750000000002,0.0001,0.14590133726596832,5443,,
2.97,23223,500,62,38.5,369,0.5587630000000001,0.0001,0.059347935020923615,5555,,
3.09,23698,510,62,39.55,377,0.5497380000000001,0.0001,0.07691992074251175,5674,,
3.07,24072,520,62,38.08,384,0.5426320000000003,0.0001,0.10955696552991867,5767,,
3.12,24398,530,62,38.02,389,0.5364380000000005,0.0001,0.1112765371799469,5849,,
3.2,24811,540,62,38.5,396,0.5285909999999996,0.0001,0.11929427832365036,5952,,
3.34,25263,550,62,39.88,404,0.5200030000000004,0.0001,0.07125841826200485,6065,,
3.33,25603,560,62,39.63,410,0.5135430000000003,0.0001,0.18675978481769562,6150,,
3.26,25969,570,62,39.75,416,0.5065889999999997,0.0001,0.19580413401126862,6242,,
3.31,26322,580,62,39.67,422,0.4998819999999998,0.0001,0.052993565797805786,6330,,
3.35,26637,590,62,38.62,428,0.4938969999999997,0.0001,0.09993672370910645,6409,,
3.29,27065,600,62,38.42,436,0.4857649999999999,0.0001,0.10290300846099854,6516,,
3.18,27400,610,62,37.02,441,0.4794000000000004,0.0001,0.09828662127256393,6599,,
3.11,27760,620,61,36.88,447,0.47255999999999987,0.0001,0.13118040561676025,6689,,
3.06,28030,630,61,36.32,452,0.46743,0.0001,0.1783008873462677,6757,,
3.08,28369,640,61,35.58,458,0.46098900000000054,0.0001,0.052516672760248184,6842,,
3.16,28864,650,61,36.01,467,0.4515840000000001,0.0001,0.1478440761566162,6965,,
3.11,29257,660,61,36.54,474,0.44411700000000054,0.0001,0.12184331566095352,7064,,
3.17,29738,670,61,37.69,482,0.4349780000000003,0.0001,0.041929252445697784,7184,,
3.17,30160,680,61,38.38,489,0.4269599999999997,0.0001,0.05443885922431946,7289,,
3.04,30441,690,61,38.04,494,0.42162100000000013,0.0001,0.15146198868751526,7360,,
3.17,30881,700,61,38.16,502,0.4132610000000002,0.0001,0.134994775056839,7470,,
3.26,31340,710,61,39.4,510,0.40454000000000045,0.0001,0.07858725637197495,7584,,
3.29,31772,720,61,40.12,517,0.3963319999999997,0.0001,0.10995303094387054,7692,,
3.37,32088,730,61,40.58,523,0.390328,0.0001,0.11364580690860748,7771,,
3.33,32461,740,61,40.92,529,0.3832409999999997,0.0001,0.2712537348270416,7865,,
3.3,32844,750,61,39.8,536,0.3759640000000003,0.0001,0.17282018065452576,7960,,
3.44,33364,760,61,41.07,545,0.36608399999999996,0.0001,0.07867062091827393,8090,,
3.49,33876,770,61,41.38,554,0.3563559999999998,0.0001,0.06572379171848297,8218,,
3.44,34142,780,61,39.82,559,0.351302,0.0001,0.2798596918582916,8285,,
3.61,34519,790,60,40.78,566,0.34413899999999964,0.0001,0.18987570703029633,8379,,
3.47,34853,800,60,39.72,571,0.3377929999999997,0.0001,0.10890176892280579,8463,,
3.42,35265,810,60,39.25,578,0.3299650000000003,0.0001,0.14408046007156372,8566,,
3.45,35670,820,60,38.98,586,0.3222700000000005,0.0001,0.062087275087833405,8667,,
3.57,36101,830,60,40.13,593,0.31408100000000017,0.0001,0.11360784620046616,8775,,
3.69,36710,840,60,42.49,604,0.3025099999999997,0.0001,0.1661190241575241,8927,,
3.56,37045,850,60,42.01,610,0.2961450000000001,0.0001,0.1671973019838333,9011,,
3.52,37543,860,60,41.79,618,0.28668300000000024,0.0001,0.3512200117111206,9135,,
3.48,37930,870,60,40.54,625,0.27932999999999975,0.0001,0.0912078320980072,9232,,
3.64,38415,880,60,42.73,633,0.27011500000000044,0.0001,0.08176413923501968,9353,,
3.48,38707,890,60,41.88,639,0.2645670000000002,0.0001,0.14875374734401703,9426,,
3.5,39150,900,60,42.97,647,0.25614999999999966,0.0001,0.08127649128437042,9537,,
3.6,39884,910,60,46.19,659,0.24220399999999942,0.0001,0.13627269864082336,9720,,
3.82,40828,920,60,51.58,675,0.22426800000000047,0.0001,0.09656635671854019,9956,,
3.89,41623,930,60,55.22,689,0.20916299999999965,0.0001,0.12505288422107697,10155,,
4.1,42748,940,60,60.38,709,0.18778799999999995,0.0001,0.07226897031068802,10436,,
4.35,43839,950,60,67.94,728,0.16705899999999985,0.0001,0.14715734124183655,10709,,
4.73,44733,960,60,71.9,743,0.15007299999999957,0.0001,0.1650417000055313,10933,,
5.12,45891,970,60,79.61,764,0.1280709999999997,0.0001,0.05162462964653969,11222,,
5.42,47041,980,59,86.26,784,0.10622100000000012,0.0001,0.05465263873338699,11510,,
5.8,47973,990,59,92.66,800,0.08851300000000029,0.0001,0.03207820653915405,11743,,
6.09,48908,1000,59,97.58,817,0.07074799999999992,0.0001,0.0509372241795063,11976,,
6.18,49710,1010,59,98.26,831,0.0555100000000005,0.0001,0.06090154871344566,12177,,
,50000,,,,,0.0500189999999997,0.0001,0.03910018503665924,12249,8.0,90.8
6.28,50494,1020,59,96.66,848,0.05,0.0001,0.22762250900268555,12373,,
6.46,51235,1030,59,96.12,861,0.05,0.0001,0.04962487518787384,12558,,
6.42,52029,1040,59,92.81,875,0.05,0.0001,0.034758612513542175,12757,,
6.74,53216,1050,59,93.77,896,0.05,0.0001,0.043281976133584976,13053,,
6.62,54036,1060,59,93.03,910,0.05,0.0001,0.05081896483898163,13258,,
6.56,54904,1070,59,90.13,926,0.05,0.0001,0.03399589657783508,13475,,
6.53,55754,1080,59,87.13,941,0.05,0.0001,0.2372259646654129,13688,,
6.67,56738,1090,59,87.65,958,0.05,0.0001,0.030719706788659096,13934,,
6.75,57764,1100,59,88.56,976,0.05,0.0001,0.05265346169471741,14190,,
6.82,58524,1110,59,88.14,990,0.05,0.0001,0.22428017854690552,14380,,
6.89,59600,1120,59,91.06,1009,0.05,0.0001,0.2659206688404083,14649,,
6.95,60489,1130,59,92.54,1025,0.05,0.0001,0.44411587715148926,14872,,
7.02,61372,1140,58,93.43,1041,0.05,0.0001,0.022054892033338547,15092,,
7.03,62489,1150,58,92.73,1060,0.05,0.0001,0.45355015993118286,15372,,
7.02,63333,1160,58,92.97,1075,0.05,0.0001,0.028163915500044823,15583,,
7.17,64459,1170,58,95.55,1095,0.05,0.0001,0.03972134739160538,15864,,
7.18,65341,1180,58,95.87,1111,0.05,0.0001,0.015233384445309639,16085,,
7.15,66250,1190,58,95.12,1127,0.05,0.0001,0.24377045035362244,16312,,
7.04,67075,1200,58,93.11,1142,0.05,0.0001,0.2588386833667755,16518,,
7.31,68010,1210,58,94.86,1158,0.05,0.0001,0.03237145394086838,16752,,
7.24,68718,1220,58,91.18,1171,0.05,0.0001,0.049994293600320816,16929,,
7.13,69468,1230,58,89.79,1184,0.05,0.0001,0.05803960561752319,17116,,
7.18,70425,1240,58,90.53,1201,0.05,0.0001,0.061429303139448166,17356,,
6.99,71149,1250,58,86.6,1214,0.05,0.0001,0.07114101201295853,17537,,
7.27,71984,1260,58,86.51,1229,0.05,0.0001,0.3295407295227051,17745,,
7.18,72797,1270,58,83.38,1244,0.05,0.0001,0.27535808086395264,17949,,
7.32,73597,1280,58,82.56,1258,0.05,0.0001,0.22517992556095123,18149,,
7.32,74487,1290,58,82.37,1274,0.05,0.0001,0.04322288930416107,18371,,
7.15,75007,1300,58,79.32,1283,0.05,0.0001,0.04003199562430382,18501,,
7.15,76049,1310,58,80.39,1302,0.05,0.0001,0.10186105966567993,18762,,
6.95,76697,1320,58,79.79,1313,0.05,0.0001,0.06312135607004166,18924,,
7.12,77700,1330,58,82.32,1331,0.05,0.0001,0.2811484634876251,19174,,
6.83,78227,1340,58,78.02,1340,0.05,0.0001,0.07492970675230026,19306,,
6.89,79038,1350,58,78.89,1355,0.05,0.0001,0.8072589635848999,19509,,
6.75,80027,1360,58,80.43,1372,0.05,0.0001,0.3401893377304077,19756,,
6.81,80990,1370,58,81.93,1389,0.05,0.0001,0.056111786514520645,19997,,
6.76,81875,1380,58,82.78,1405,0.05,0.0001,0.04855349659919739,20218,,
6.63,82592,1390,58,81.05,1418,0.05,0.0001,0.056349534541368484,20397,,
6.84,83392,1400,58,83.85,1433,0.05,0.0001,0.22767628729343414,20597,,
6.67,84307,1410,58,82.58,1449,0.05,0.0001,0.14066557586193085,20826,,
6.83,84955,1420,58,82.58,1460,0.05,0.0001,0.057213276624679565,20988,,
6.48,85609,1430,58,79.09,1472,0.05,0.0001,0.02271854318678379,21152,,
6.82,86404,1440,58,81.77,1487,0.05,0.0001,0.030674593523144722,21350,,
6.72,87036,1450,58,79.98,1499,0.05,0.0001,0.23934201896190643,21508,,
6.48,87683,1460,58,76.56,1510,0.05,0.0001,0.048151373863220215,21670,,
6.52,88707,1470,58,77.17,1528,0.05,0.0001,0.03872998058795929,21926,,
6.48,89594,1480,58,77.19,1544,0.05,0.0001,0.02909267693758011,22148,,
6.71,90376,1490,57,77.84,1558,0.05,0.0001,0.3195929527282715,22343,,
6.78,91091,1500,57,76.99,1571,0.05,0.0001,0.725355863571167,22522,,
6.97,92285,1510,57,79.78,1592,0.05,0.0001,0.3628641664981842,22821,,
6.87,92892,1520,57,79.37,1604,0.05,0.0001,0.10814130306243896,22972,,
7.44,94079,1530,57,84.7,1625,0.05,0.0001,0.3722669184207916,23269,,
7.13,94542,1540,57,81.38,1633,0.05,0.0001,0.1937175989151001,23385,,
7.32,95354,1550,57,83.18,1648,0.05,0.0001,0.05119377747178078,23588,,
7.43,96187,1560,57,85.04,1663,0.05,0.0001,0.45634129643440247,23796,,
7.16,96783,1570,57,80.76,1673,0.05,0.0001,0.03169560059905052,23945,,
7.12,97614,1580,57,80.2,1688,0.05,0.0001,0.027193184942007065,24153,,
7.06,98508,1590,57,81.32,1705,0.05,0.0001,0.8693817853927612,24376,,
7.06,99180,1600,57,80.89,1717,0.05,0.0001,0.4262082278728485,24544,,
6.87,99861,1610,57,75.76,1729,0.05,0.0001,0.4194556176662445,24715,,
,100000,,,,,0.05,0.0001,0.2870919406414032,24749,9.6,85.6
7.19,100946,1620,57,80.54,1751,0.05,0.0001,1.017813801765442,24986,,
6.85,101694,1630,57,76.15,1764,0.05,0.0001,0.6690608263015747,25173,,
7.22,102585,1640,57,80.43,1780,0.05,0.0001,0.5232321619987488,25396,,
7.28,103480,1650,57,81.26,1796,0.05,0.0001,0.03846443071961403,25619,,
7.27,104305,1660,57,81.18,1811,0.05,0.0001,0.07406081259250641,25826,,
7.58,105197,1670,57,84.14,1827,0.05,0.0001,0.47308090329170227,26049,,
7.59,106147,1680,57,85.33,1844,0.05,0.0001,0.0312596820294857,26286,,
7.75,107211,1690,57,87.03,1863,0.05,0.0001,0.07032158970832825,26552,,
7.61,107865,1700,57,86.85,1875,0.05,0.0001,0.07380954921245575,26716,,
7.73,108786,1710,57,89.25,1891,0.05,0.0001,0.3510618805885315,26946,,
7.52,109585,1720,57,86.39,1905,0.05,0.0001,0.50179123878479,27146,,
7.73,110512,1730,57,88.18,1922,0.05,0.0001,0.9323719143867493,27377,,
7.56,111347,1740,57,87.62,1937,0.05,0.0001,0.32396382093429565,27586,,
7.53,112400,1750,57,89.2,1957,0.05,0.0001,0.3355184495449066,27849,,
7.37,112878,1760,57,85.73,1965,0.05,0.0001,0.0660051479935646,27969,,
7.36,113968,1770,57,87.71,1985,0.05,0.0001,0.10007903724908829,28241,,
7.28,114695,1780,57,85.48,1998,0.05,0.0001,0.5564178228378296,28423,,
7.15,115732,1790,57,85.21,2016,0.05,0.0001,0.030742371454834938,28682,,
7.19,116435,1800,57,85.7,2029,0.05,0.0001,0.02871539816260338,28858,,
7.15,117365,1810,57,85.79,2045,0.05,0.0001,0.8687073588371277,29091,,
7.12,118102,1820,57,85.17,2059,0.05,0.0001,0.07204297184944153,29275,,
6.96,119177,1830,57,86.65,2078,0.05,0.0001,0.5512458682060242,29544,,
7.03,120368,1840,57,90.21,2099,0.05,0.0001,0.03956766426563263,29841,,
6.96,121435,1850,57,90.35,2118,0.05,0.0001,0.03581717982888222,30108,,
7.11,122224,1860,57,93.46,2133,0.05,0.0001,0.08185125887393951,30305,,
6.9,123205,1870,57,92.37,2151,0.05,0.0001,0.061725109815597534,30551,,
6.95,124117,1880,57,94.22,2167,0.05,0.0001,0.06235283613204956,30779,,
6.81,124858,1890,57,91.26,2180,0.05,0.0001,0.2119009643793106,30964,,
6.86,125774,1900,57,93.39,2196,0.05,0.0001,0.6288592219352722,31193,,
7.05,127053,1910,57,96.88,2219,0.05,0.0001,0.0614904910326004,31513,,
6.81,127692,1920,57,95.9,2231,0.05,0.0001,0.16513721644878387,31672,,
6.8,128570,1930,57,93.93,2247,0.05,0.0001,0.8007251620292664,31892,,
6.8,129587,1940,57,92.19,2265,0.05,0.0001,0.03773970156908035,32146,,
6.5,130212,1950,57,87.77,2276,0.05,0.0001,0.08686020970344543,32302,,
6.78,131450,1960,57,92.26,2299,0.05,0.0001,0.02587314508855343,32612,,
6.64,132323,1970,57,91.18,2315,0.05,0.0001,0.621390163898468,32830,,
6.65,133341,1980,57,92.24,2333,0.05,0.0001,0.04965255409479141,33085,,
6.46,134146,1990,57,92.88,2348,0.05,0.0001,0.04815850779414177,33286,,
6.49,135102,2000,57,93.28,2365,0.05,0.0001,1.0627102851867676,33525,,
6.44,136412,2010,57,93.59,2389,0.05,0.0001,0.3291979730129242,33852,,
6.95,137643,2020,57,99.51,2412,0.05,0.0001,0.8206208348274231,34160,,
6.8,138377,2030,57,98.07,2425,0.05,0.0001,0.036020439118146896,34344,,
6.7,139156,2040,57,95.69,2439,0.05,0.0001,0.07320510596036911,34538,,
7.01,140271,2050,57,100.59,2460,0.05,0.0001,0.042979758232831955,34817,,
6.98,141389,2060,56,99.39,2480,0.05,0.0001,0.05737174302339554,35097,,
7.03,142100,2070,56,97.77,2493,0.05,0.0001,0.6442838907241821,35274,,
7.53,143456,2080,56,101.15,2517,0.05,0.0001,0.15380588173866272,35613,,
7.59,144007,2090,56,98.61,2527,0.05,0.0001,0.6801478266716003,35751,,
7.81,145085,2100,56,99.83,2547,0.05,0.0001,0.03971470519900322,36021,,
7.53,145963,2110,56,95.51,2563,0.05,0.0001,0.5593637228012085,36240,,
7.49,146968,2120,56,93.25,2582,0.05,0.0001,0.05523702874779701,36491,,
7.77,147978,2130,56,96.01,2600,0.05,0.0001,0.04669373854994774,36744,,
7.86,148721,2140,56,95.65,2614,0.05,0.0001,0.18274027109146118,36930,,
8.09,149918,2150,56,96.47,2636,0.05,0.0001,0.07477980107069016,37229,,
,150000,,,,,0.05,0.0001,0.09632408618927002,37249,6.4,165.2
7.91,150703,2160,56,93.14,2655,0.05,0.0001,0.2501695156097412,37425,,
8.04,151524,2170,56,94.24,2670,0.05,0.0001,0.6575635671615601,37630,,
7.73,152613,2180,56,91.57,2690,0.05,0.0001,0.8067113757133484,37903,,
7.99,153645,2190,56,96.38,2709,0.05,0.0001,0.7203996181488037,38161,,
7.85,154354,2200,56,92.69,2722,0.05,0.0001,0.09831775724887848,38338,,
7.5,154947,2210,56,89.84,2734,0.05,0.0001,0.807720422744751,38486,,
7.49,155792,2220,56,88.24,2751,0.05,0.0001,0.09035366028547287,38697,,
7.46,156991,2230,56,90.13,2773,0.05,0.0001,0.6714025735855103,38997,,
7.44,157889,2240,56,91.68,2790,0.05,0.0001,0.022888660430908203,39222,,
7.23,158802,2250,56,88.84,2807,0.05,0.0001,0.060617830604314804,39450,,
7.37,159717,2260,56,90.14,2824,0.05,0.0001,0.03363722190260887,39679,,
7.29,160414,2270,56,88.9,2837,0.05,0.0001,0.6328847408294678,39853,,
7.28,161360,2280,56,87.47,2855,0.05,0.0001,0.03718429058790207,40089,,
7.06,162085,2290,56,84.4,2868,0.05,0.0001,0.0500325933098793,40271,,
6.78,162684,2300,56,83.3,2879,0.05,0.0001,0.036163561046123505,40420,,
7.33,163780,2310,56,88.33,2900,0.05,0.0001,0.7827540636062622,40694,,
7.21,164823,2320,56,90.31,2919,0.05,0.0001,0.1065777838230133,40955,,
6.78,165601,2330,56,86.1,2935,0.05,0.0001,0.16447734832763672,41150,,
6.36,166183,2340,56,82.94,2946,0.05,0.0001,0.054475922137498856,41295,,
6.15,166925,2350,56,81.23,2960,0.05,0.0001,0.03870275616645813,41481,,
5.95,167709,2360,56,79.92,2974,0.05,0.0001,1.035366415977478,41677,,
5.77,168431,2370,56,80.17,2988,0.05,0.0001,0.0340118482708931,41857,,
5.59,169365,2380,56,80.05,3006,0.05,0.0001,0.7184866070747375,42091,,
5.62,170044,2390,56,79.59,3019,0.05,0.0001,0.7543699741363525,42260,,
5.73,170867,2400,56,81.83,3035,0.05,0.0001,0.0387672483921051,42466,,
5.84,172223,2410,56,84.43,3060,0.05,0.0001,0.022933654487133026,42805,,
5.98,173331,2420,56,85.08,3081,0.05,0.0001,0.20288652181625366,43082,,
6.19,174160,2430,56,85.59,3096,0.05,0.0001,0.03685886785387993,43289,,
6.65,175008,2440,56,88.25,3112,0.05,0.0001,0.2667202949523926,43501,,
6.7,175913,2450,56,89.88,3129,0.05,0.0001,0.7338686585426331,43728,,
6.64,177008,2460,56,92.99,3150,0.05,0.0001,0.037361957132816315,44001,,
6.82,178000,2470,56,95.69,3168,0.05,0.0001,0.04071338474750519,44249,,
6.99,179092,2480,56,97.27,3189,0.05,0.0001,0.052984822541475296,44522,,
6.81,179690,2490,56,96.46,3200,0.05,0.0001,0.7297151684761047,44672,,
7.06,180738,2500,56,98.71,3220,0.05,0.0001,0.8401121497154236,44934,,
6.88,181630,2510,56,94.07,3237,0.05,0.0001,0.05038706958293915,45157,,
6.74,182425,2520,56,90.94,3253,0.05,0.0001,0.5730095505714417,45356,,
6.71,183228,2530,56,90.68,3268,0.05,0.0001,1.2230312824249268,45556,,
6.76,184368,2540,56,93.6,3289,0.05,0.0001,0.09870331734418869,45841,,
6.7,185089,2550,56,91.76,3303,0.05,0.0001,0.7519691586494446,46022,,
6.87,186075,2560,55,90.67,3322,0.05,0.0001,0.0633469671010971,46268,,
6.81,186782,2570,55,87.82,3336,0.05,0.0001,0.7687792778015137,46445,,
6.93,188035,2580,55,89.43,3360,0.05,0.0001,0.5441763401031494,46758,,
7.19,189006,2590,55,93.16,3379,0.05,0.0001,0.04729513078927994,47001,,
6.96,189863,2600,55,91.25,3395,0.05,0.0001,0.05718248710036278,47215,,
6.99,190675,2610,55,90.45,3411,0.05,0.0001,0.06734815239906311,47418,,
6.85,191403,2620,55,89.78,3425,0.05,0.0001,0.06830103695392609,47600,,
6.66,191804,2630,55,85.76,3433,0.05,0.0001,0.038628242909908295,47700,,
6.55,192645,2640,55,82.77,3449,0.05,0.0001,1.6412278413772583,47911,,
6.7,193557,2650,55,84.68,3466,0.05,0.0001,0.09489182382822037,48139,,
6.4,194183,2660,55,81.08,3478,0.05,0.0001,0.05419815331697464,48295,,
6.46,195107,2670,55,83.25,3496,0.05,0.0001,0.04644932970404625,48526,,
6.42,196213,2680,55,81.78,3517,0.05,0.0001,0.04775506630539894,48803,,
6.42,197156,2690,55,81.5,3535,0.05,0.0001,0.057965099811553955,49038,,
6.99,198559,2700,55,86.96,3562,0.05,0.0001,0.07304427772760391,49389,,
6.83,199292,2710,55,86.17,3576,0.05,0.0001,0.2445010244846344,49572,,
,200000,,,,,0.05,0.0001,0.07745266705751419,49749,7.4,77.2
6.95,200355,2720,55,89.52,3599,0.05,0.0001,0.6316089034080505,49838,,
7.52,201551,2730,55,97.47,3622,0.05,0.0001,0.4107533395290375,50137,,
7.5,202638,2740,55,99.93,3643,0.05,0.0001,0.05359269678592682,50409,,
7.49,203864,2750,55,103.07,3667,0.05,0.0001,0.9178798794746399,50715,,
7.87,204990,2760,55,108.07,3689,0.05,0.0001,0.06499919295310974,50997,,
8.18,205935,2770,55,108.28,3707,0.05,0.0001,0.03590099886059761,51233,,
8.08,206886,2780,55,106.73,3725,0.05,0.0001,0.8345059752464294,51471,,
8.24,207929,2790,55,107.73,3745,0.05,0.0001,0.04475269466638565,51732,,
8.06,209121,2800,55,105.62,3769,0.05,0.0001,1.2636072635650635,52030,,
8.11,210100,2810,55,108.08,3788,0.05,0.0001,0.887906551361084,52274,,
8.14,210998,2820,55,106.43,3807,0.05,0.0001,0.07123741507530212,52499,,
8.01,211940,2830,55,103.89,3830,0.05,0.0001,0.9818118214607239,52734,,
8.17,212954,2840,55,103.16,3850,0.05,0.0001,0.13204048573970795,52988,,
8.06,213822,2850,55,99.58,3867,0.05,0.0001,0.0336831696331501,53205,,
8.07,214829,2860,55,98.39,3887,0.05,0.0001,1.2332710027694702,53457,,
8.03,215864,2870,55,99.29,3908,0.05,0.0001,0.04935638606548309,53715,,
8.22,217017,2880,55,101.31,3930,0.05,0.0001,0.062288798391819,54004,,
8.07,217907,2890,55,99.78,3948,0.05,0.0001,0.0681966170668602,54226,,
7.67,218968,2900,55,98.47,3969,0.05,0.0001,0.05159031227231026,54491,,
7.96,220065,2910,55,99.65,3991,0.05,0.0001,0.04334452003240585,54766,,
8.17,221407,2920,55,104.09,4017,0.05,0.0001,0.02462058886885643,55101,,
7.99,222277,2930,55,103.37,4035,0.05,0.0001,0.04964612051844597,55319,,
7.89,223440,2940,55,104.86,4057,0.05,0.0001,0.21538932621479034,55609,,
8.05,224800,2950,55,109.78,4085,0.05,0.0001,0.03438127040863037,55949,,
7.96,225792,2960,55,109.63,4104,0.05,0.0001,0.09435426443815231,56197,,
8.17,227685,2970,54,118.21,4143,0.05,0.0001,0.05703907832503319,56671,,
7.92,228840,2980,54,118.23,4166,0.05,0.0001,0.03160703554749489,56959,,
8.0,229975,2990,54,120.68,4188,0.05,0.0001,0.08425585925579071,57243,,
8.23,231129,3000,54,121.61,4211,0.05,0.0001,0.07718352228403091,57532,,
7.96,231979,3010,54,119.14,4228,0.05,0.0001,0.03236538916826248,57744,,
7.63,232600,3020,54,111.93,4240,0.05,0.0001,0.049117714166641235,57899,,
7.79,233612,3030,54,113.35,4260,0.05,0.0001,0.3576052784919739,58152,,
7.96,234764,3040,54,113.24,4283,0.05,0.0001,0.0690011978149414,58440,,
8.01,235936,3050,54,111.36,4307,0.05,0.0001,0.046603843569755554,58733,,
7.95,236757,3060,54,109.65,4323,0.05,0.0001,0.04464773088693619,58939,,
7.52,237701,3070,54,100.16,4342,0.05,0.0001,0.05344147980213165,59175,,
7.39,238528,3080,54,96.88,4358,0.05,0.0001,0.0729680210351944,59381,,
7.61,239611,3090,54,96.36,4380,0.05,0.0001,1.867551326751709,59652,,
7.51,240543,3100,54,94.14,4400,0.05,0.0001,0.04951654374599457,59885,,
7.56,241500,3110,54,95.21,4419,0.05,0.0001,0.04499652236700058,60124,,
7.62,242309,3120,54,97.09,4435,0.05,0.0001,2.3853542804718018,60327,,
7.7,243448,3130,54,98.36,4458,0.05,0.0001,0.06578708440065384,60611,,
7.45,244151,3140,54,93.87,4472,0.05,0.0001,0.0893818810582161,60787,,
7.33,244988,3150,54,90.52,4489,0.05,0.0001,0.9235699772834778,60996,,
7.29,245990,3160,54,92.33,4509,0.05,0.0001,1.1339260339736938,61247,,
7.35,246964,3170,54,92.63,4529,0.05,0.0001,0.029258444905281067,61490,,
7.56,248044,3180,54,95.16,4550,0.05,0.0001,1.1599913835525513,61760,,
