rollout/exploration_rate,time/fps,time/total_timesteps,time/episodes,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
0.1,53,380589,4570,7095,88.03,7.3,0.08282916992902756,0.0001,94897,,
0.1,53,381518,4580,7114,89.51,7.64,0.05417118966579437,0.0001,95129,,
0.1,53,382438,4590,7134,90.82,7.64,0.06433569639921188,0.0001,95359,,
0.1,53,383474,4600,7155,90.49,7.76,0.361762136220932,0.0001,95618,,
0.1,53,384481,4610,7175,90.82,7.78,0.40357640385627747,0.0001,95870,,
0.1,53,385038,4620,7185,86.88,7.45,0.7750203609466553,0.0001,96009,,
0.1,53,386161,4630,7207,91.11,7.8,0.04958155006170273,0.0001,96290,,
0.1,53,386882,4640,7222,90.96,7.91,0.03803421929478645,0.0001,96470,,
0.1,53,387879,4650,7241,89.9,8.0,0.4859026372432709,0.0001,96719,,
0.1,53,388818,4660,7259,89.72,8.08,0.015056101605296135,0.0001,96954,,
0.1,53,389578,4670,7274,89.89,8.3,0.4370409846305847,0.0001,97144,,
0.1,53,390061,4680,7284,85.43,7.93,0.04454957693815231,0.0001,97265,,
0.1,53,391109,4690,7304,86.71,7.98,0.040112875401973724,0.0001,97527,,
0.1,53,392038,4700,7324,85.64,7.97,0.0496978759765625,0.0001,97759,,
0.1,53,393091,4710,7345,86.1,7.8,0.4213970899581909,0.0001,98022,,
0.1,53,394124,4720,7365,90.86,8.24,0.02211250364780426,0.0001,98280,,
0.1,53,395066,4730,7383,89.05,8.2,0.4411974549293518,0.0001,98516,,
0.1,53,396248,4740,7407,93.66,8.53,0.03668341040611267,0.0001,98811,,
0.1,53,397088,4750,7423,92.09,8.49,0.28854429721832275,0.0001,99021,,
0.1,53,397937,4760,7441,91.19,8.45,0.15752241015434265,0.0001,99234,,
0.1,53,398644,4770,7456,90.66,8.27,0.03602959215641022,0.0001,99410,,
0.1,,400000,,,,,0.3178026080131531,0.0001,99749,8.6,83.6
0.1,53,400020,4780,7485,99.59,8.79,0.03746486455202103,0.0001,99754,,
0.1,53,400853,4790,7503,97.44,8.81,1.0183031558990479,0.0001,99963,,
0.1,53,401787,4800,7521,97.49,8.82,0.8178549408912659,0.0001,100196,,
0.1,53,402614,4810,7538,95.23,8.83,0.0460822656750679,0.0001,100403,,
0.1,53,403551,4820,7557,94.27,8.76,0.06608850508928299,0.0001,100637,,
0.1,53,404301,4830,7573,92.35,8.64,0.04102936014533043,0.0001,100825,,
0.1,53,405195,4840,7591,89.47,8.45,0.5252590179443359,0.0001,101048,,
0.1,53,406100,4850,7608,90.12,8.33,0.26787129044532776,0.0001,101274,,
0.1,53,407053,4860,7627,91.16,8.43,0.3699270486831665,0.0001,101513,,
0.1,53,407979,4870,7645,93.35,8.6,0.1852702796459198,0.0001,101744,,
0.1,53,409178,4880,7669,91.58,8.75,0.4282209873199463,0.0001,102044,,
0.1,53,410089,4890,7688,92.36,8.92,0.510236918926239,0.0001,102272,,
0.1,53,411069,4900,7707,92.82,8.86,0.31381744146347046,0.0001,102517,,
0.1,53,411752,4910,7720,91.38,8.65,0.03873894363641739,0.0001,102687,,
0.1,53,412611,4920,7739,90.6,8.55,0.04661190137267113,0.0001,102902,,
0.1,53,413410,4930,7755,91.09,8.57,0.042311105877161026,0.0001,103102,,
0.1,53,414871,4940,7784,96.76,8.85,0.022303543984889984,0.0001,103467,,
0.1,53,415703,4950,7801,96.03,8.94,0.830045223236084,0.0001,103675,,
0.1,53,416567,4960,7819,95.14,8.78,0.051832545548677444,0.0001,103891,,
0.1,53,417438,4970,7836,94.59,8.88,0.03086358681321144,0.0001,104109,,
0.1,53,418295,4980,7853,91.17,8.51,0.12170904874801636,0.0001,104323,,
0.1,53,419692,4990,7881,96.03,8.98,0.031022442504763603,0.0001,104672,,
0.1,53,421010,5000,7906,99.41,9.24,0.04298364743590355,0.0001,105002,,
0.1,53,422197,5010,7930,104.45,9.8,0.04450947791337967,0.0001,105299,,
0.1,53,422979,5020,7946,103.68,9.79,0.10181747376918793,0.0001,105494,,
0.1,53,424002,5030,7967,105.92,10.07,0.03766714036464691,0.0001,105750,,
0.1,53,424758,5040,7982,98.87,9.55,0.021759837865829468,0.0001,105939,,
0.1,53,425531,5050,7997,98.28,9.46,0.7526992559432983,0.0001,106132,,
0.1,53,426704,5060,8020,101.37,9.72,0.05611034110188484,0.0001,106425,,
0.1,53,427452,5070,8037,100.14,9.57,0.36942896246910095,0.0001,106612,,
0.1,53,428537,5080,8059,102.42,9.76,0.42509835958480835,0.0001,106884,,
0.1,53,429833,5090,8085,101.41,9.71,0.039818696677684784,0.0001,107208,,
0.1,53,430697,5100,8102,96.87,9.43,0.9701922535896301,0.0001,107424,,
0.1,53,431600,5110,8120,94.03,8.97,0.4830772280693054,0.0001,107649,,
0.1,53,433200,5120,8151,102.21,9.71,0.027907300740480423,0.0001,108049,,
0.1,53,434026,5130,8168,100.24,9.46,0.03067111410200596,0.0001,108256,,
0.1,53,434978,5140,8186,102.2,9.66,0.055393315851688385,0.0001,108494,,
0.1,53,435823,5150,8203,102.92,9.43,0.5494173169136047,0.0001,108705,,
0.1,53,436580,5160,8217,98.76,9.05,0.029892968013882637,0.0001,108894,,
0.1,53,437278,5170,8231,98.26,8.96,0.08689390867948532,0.0001,109069,,
0.1,53,438148,5180,8248,96.11,8.88,0.020154934376478195,0.0001,109286,,
0.1,53,439176,5190,8269,93.43,8.32,0.04025866836309433,0.0001,109543,,
0.1,53,440201,5200,8289,95.04,8.48,0.20250816643238068,0.0001,109800,,
0.1,53,441070,5210,8307,94.7,8.62,0.013391603715717793,0.0001,110017,,
0.1,53,441822,5220,8322,86.22,7.92,0.7159632444381714,0.0001,110205,,
0.1,53,442754,5230,8341,87.28,7.94,0.02945120632648468,0.0001,110438,,
0.1,53,443644,5240,8359,86.66,7.97,0.05838726833462715,0.0001,110660,,
0.1,53,444337,5250,8373,85.14,8.19,0.18610525131225586,0.0001,110834,,
0.1,53,445520,5260,8396,89.4,8.68,0.37766143679618835,0.0001,111129,,
0.1,53,446496,5270,8416,92.18,8.78,0.04762670397758484,0.0001,111373,,
0.1,53,447411,5280,8435,92.63,8.92,0.05435574799776077,0.0001,111602,,
0.1,53,448409,5290,8454,92.33,9.14,0.03733925521373749,0.0001,111852,,
0.1,53,449473,5300,8475,92.72,9.2,0.040076784789562225,0.0001,112118,,
0.1,,450000,,,,,0.02401592954993248,0.0001,112249,24.8,256.2
0.1,52,450203,5310,8498,91.33,9.0,0.043421901762485504,0.0001,112300,,
0.1,52,451488,5320,8523,96.66,9.67,0.03373590111732483,0.0001,112621,,
0.1,52,452434,5330,8543,96.8,9.77,0.05782776325941086,0.0001,112858,,
0.1,52,453674,5340,8569,100.3,10.04,0.08241996169090271,0.0001,113168,,
0.1,52,454616,5350,8588,102.79,10.2,0.4384012222290039,0.0001,113403,,
0.1,52,455824,5360,8611,103.04,10.29,0.048070862889289856,0.0001,113705,,
0.1,52,456742,5370,8630,102.46,10.58,0.0339677557349205,0.0001,113935,,
0.1,52,457364,5380,8642,99.53,10.2,0.03132525086402893,0.0001,114090,,
0.1,52,458139,5390,8657,97.3,9.87,0.03712226077914238,0.0001,114284,,
0.1,52,459078,5400,8677,96.05,9.52,0.045875076204538345,0.0001,114519,,
0.1,52,459709,5410,8689,95.06,9.51,0.051114771515131,0.0001,114677,,
0.1,52,460782,5420,8711,92.94,9.07,0.06710096448659897,0.0001,114945,,
0.1,52,461363,5430,8722,89.29,8.83,0.10344056040048599,0.0001,115090,,
0.1,52,462500,5440,8744,88.26,8.88,0.02353082038462162,0.0001,115374,,
0.1,52,463353,5450,8762,87.37,8.64,0.06744716316461563,0.0001,115588,,
0.1,52,464404,5460,8783,85.8,8.52,0.4480096399784088,0.0001,115850,,
0.1,52,465347,5470,8802,86.05,8.43,0.0386243537068367,0.0001,116086,,
0.1,52,466508,5480,8825,91.44,8.98,0.063601054251194,0.0001,116376,,
0.1,52,467411,5490,8843,92.72,9.34,0.04095087945461273,0.0001,116602,,
0.1,52,468192,5500,8859,91.14,9.5,0.40395596623420715,0.0001,116797,,
0.1,52,469702,5510,8888,99.93,10.48,0.17575199902057648,0.0001,117175,,
0.1,52,470606,5520,8906,98.24,10.35,0.4490009844303131,0.0001,117401,,
0.1,52,471423,5530,8924,100.6,10.58,0.06927743554115295,0.0001,117605,,
0.1,52,472419,5540,8944,99.19,10.39,0.06100219860672951,0.0001,117854,,
0.1,52,473450,5550,8965,100.97,10.65,0.22515183687210083,0.0001,118112,,
0.1,52,474957,5560,8997,105.53,11.08,0.04177511855959892,0.0001,118489,,
0.1,52,475924,5570,9016,105.77,11.08,0.04734228551387787,0.0001,118730,,
0.1,52,476901,5580,9036,103.93,10.82,0.021220671012997627,0.0001,118975,,
0.1,52,477805,5590,9053,103.94,10.64,0.08094815164804459,0.0001,119201,,
0.1,52,478860,5600,9074,106.68,10.55,0.04762160778045654,0.0001,119464,,
0.1,52,479431,5610,9086,97.29,9.48,0.39822831749916077,0.0001,119607,,
0.1,52,480490,5620,9107,98.84,9.57,0.061928387731313705,0.0001,119872,,
0.1,52,481730,5630,9131,103.07,9.91,0.04453229159116745,0.0001,120182,,
0.1,52,482527,5640,9147,101.08,9.62,0.389950156211853,0.0001,120381,,
0.1,52,483409,5650,9164,99.59,9.31,0.04828380048274994,0.0001,120602,,
0.1,52,484455,5660,9185,94.98,8.91,0.04768872633576393,0.0001,120863,,
0.1,52,485008,5670,9196,90.84,8.43,0.04883992671966553,0.0001,121001,,
0.1,52,485947,5680,9216,90.46,8.53,0.8821753263473511,0.0001,121236,,
0.1,52,486973,5690,9236,91.68,8.59,0.05163350701332092,0.0001,121493,,
0.1,52,488207,5700,9260,93.47,8.83,0.053703777492046356,0.0001,121801,,
0.1,52,489066,5710,9276,96.35,9.25,0.04916338995099068,0.0001,122016,,
0.1,52,489850,5720,9292,93.6,9.02,0.054701559245586395,0.0001,122212,,
0.1,52,490883,5730,9312,91.53,8.79,0.13213276863098145,0.0001,122470,,
0.1,52,492017,5740,9334,94.9,9.08,0.8134055137634277,0.0001,122754,,
0.1,52,492702,5750,9348,92.93,9.07,0.3552294075489044,0.0001,122925,,
0.1,52,494222,5760,9377,97.67,9.37,0.12212227284908295,0.0001,123305,,
0.1,52,495370,5770,9400,103.62,10.0,0.5227833986282349,0.0001,123592,,
0.1,52,496032,5780,9413,100.85,9.7,0.07964871823787689,0.0001,123757,,
0.1,52,496825,5790,9428,98.52,9.54,0.8618415594100952,0.0001,123956,,
0.1,52,497648,5800,9445,94.41,9.32,0.015502188354730606,0.0001,124161,,
0.1,52,498589,5810,9463,95.23,9.35,0.19746220111846924,0.0001,124397,,
0.1,52,499888,5820,9488,100.38,9.82,0.041050877422094345,0.0001,124721,,
0.1,,500000,,,,,0.46200883388519287,0.0001,124749,13.8,228.2
