rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/exploration_rate,train/learning_rate,train/loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
7.8,70904,970,58,110.4,1215,0.05,0.0005,0.3062172830104828,17475,,
7.86,71972,980,58,111.66,1234,0.05,0.0005,0.2400931566953659,17742,,
7.88,73098,990,58,109.97,1254,0.05,0.0005,0.05474356561899185,18024,,
7.7,73999,1000,58,106.21,1271,0.05,0.0005,0.3900532126426697,18249,,
8.08,75370,1010,58,111.45,1296,0.05,0.0005,0.5924903154373169,18592,,
7.83,75859,1020,58,104.16,1305,0.05,0.0005,0.08733578771352768,18714,,
7.95,77009,1030,58,104.13,1325,0.05,0.0005,0.07379025220870972,19002,,
7.46,77921,1040,58,99.64,1342,0.05,0.0005,0.2587079703807831,19230,,
7.34,78694,1050,58,98.63,1356,0.05,0.0005,0.043981075286865234,19423,,
7.35,79867,1060,57,98.08,1377,0.05,0.0005,0.04785466566681862,19716,,
7.31,80681,1070,57,97.77,1392,0.05,0.0005,0.15011301636695862,19920,,
7.19,81488,1080,57,95.16,1407,0.05,0.0005,0.12781746685504913,20121,,
7.04,82368,1090,57,92.7,1423,0.05,0.0005,0.41669803857803345,20341,,
6.88,82942,1100,57,89.43,1433,0.05,0.0005,0.19477680325508118,20485,,
6.29,83539,1110,57,81.69,1444,0.05,0.0005,0.10185780376195908,20634,,
6.58,84448,1120,57,85.89,1461,0.05,0.0005,0.06052035093307495,20861,,
6.39,85194,1130,57,81.85,1474,0.05,0.0005,0.1358795017004013,21048,,
6.52,86066,1140,57,81.45,1491,0.05,0.0005,0.5744430422782898,21266,,
6.56,87011,1150,57,83.17,1508,0.05,0.0005,0.42178595066070557,21502,,
6.46,87838,1160,57,79.71,1523,0.05,0.0005,0.09661184996366501,21709,,
6.65,88884,1170,57,82.03,1542,0.05,0.0005,0.29019293189048767,21970,,
7.1,90006,1180,57,85.18,1563,0.05,0.0005,0.4129375219345093,22251,,
6.88,90593,1190,57,82.25,1574,0.05,0.0005,0.09828446805477142,22398,,
7.27,91628,1200,57,86.86,1593,0.05,0.0005,0.10263237357139587,22656,,
7.56,93012,1210,57,94.73,1617,0.05,0.0005,0.2133004516363144,23002,,
7.6,94160,1220,57,97.12,1639,0.05,0.0005,0.2392532229423523,23289,,
7.45,94842,1230,57,96.48,1652,0.05,0.0005,0.2212052196264267,23460,,
7.31,95523,1240,57,94.57,1665,0.05,0.0005,0.3882875442504883,23630,,
7.48,96586,1250,57,95.75,1685,0.05,0.0005,0.2901848256587982,23896,,
7.41,97569,1260,57,97.31,1703,0.05,0.0005,0.28337782621383667,24142,,
7.28,98455,1270,57,95.71,1719,0.05,0.0005,0.47802653908729553,24363,,
7.09,99788,1280,57,97.82,1743,0.05,0.0005,0.0670354813337326,24696,,
,100000,,,,,0.05,0.0005,0.10218571126461029,24749,4.8,151.4
7.36,101292,1290,57,106.99,1775,0.05,0.0005,0.03412065654993057,25072,,
7.38,102421,1300,57,107.93,1796,0.05,0.0005,0.04106984660029411,25355,,
7.26,103262,1310,56,102.5,1812,0.05,0.0005,0.05697234719991684,25565,,
7.16,104688,1320,56,105.28,1838,0.05,0.0005,0.07537529617547989,25921,,
7.1,105287,1330,56,104.45,1850,0.05,0.0005,0.05053415894508362,26071,,
7.45,106279,1340,56,107.56,1868,0.05,0.0005,0.17518426477909088,26319,,
7.23,107143,1350,56,105.57,1884,0.05,0.0005,0.03104480169713497,26535,,
6.92,107649,1360,56,100.8,1894,0.05,0.0005,0.04879645258188248,26662,,
6.85,108631,1370,56,101.76,1911,0.05,0.0005,0.04682847484946251,26907,,
6.84,109795,1380,56,100.07,1933,0.05,0.0005,0.034597184509038925,27198,,
6.94,110905,1390,56,96.13,1953,0.05,0.0005,0.39318132400512695,27476,,
6.83,111918,1400,56,94.97,1971,0.05,0.0005,0.5654321908950806,27729,,
7.05,112818,1410,56,95.56,1988,0.05,0.0005,0.0709201842546463,27954,,
7.13,114177,1420,56,94.89,2013,0.05,0.0005,0.05927734822034836,28294,,
7.32,115337,1430,56,100.5,2034,0.05,0.0005,0.16454988718032837,28584,,
7.21,116323,1440,56,100.44,2052,0.05,0.0005,0.022132879123091698,28830,,
7.16,117269,1450,56,101.26,2069,0.05,0.0005,0.054654546082019806,29067,,
7.92,118784,1460,56,111.35,2097,0.05,0.0005,0.13195361196994781,29445,,
8.01,119648,1470,56,110.17,2113,0.05,0.0005,0.042582444846630096,29661,,
7.95,120479,1480,56,106.84,2128,0.05,0.0005,0.03681553900241852,29869,,
8.14,121893,1490,56,109.88,2154,0.05,0.0005,0.15915733575820923,30223,,
8.05,122638,1500,56,107.2,2167,0.05,0.0005,0.05842210724949837,30409,,
7.94,123617,1510,56,107.99,2186,0.05,0.0005,0.037449464201927185,30654,,
7.98,124761,1520,56,105.84,2207,0.05,0.0005,0.2936519682407379,30940,,
7.96,125730,1530,56,103.93,2225,0.05,0.0005,0.058925725519657135,31182,,
7.95,126738,1540,56,104.15,2243,0.05,0.0005,0.10502361506223679,31434,,
8.48,128119,1550,56,108.5,2268,0.05,0.0005,0.043917711824178696,31779,,
8.02,129148,1560,56,103.64,2287,0.05,0.0005,0.09318643808364868,32036,,
8.29,130291,1570,56,106.43,2308,0.05,0.0005,0.718421220779419,32322,,
8.3,131136,1580,56,106.57,2324,0.05,0.0005,0.07964857667684555,32533,,
8.02,132254,1590,56,103.61,2345,0.05,0.0005,0.03785796836018562,32813,,
8.28,133291,1600,56,106.53,2364,0.05,0.0005,0.1347738653421402,33072,,
8.09,134109,1610,56,104.92,2379,0.05,0.0005,0.36060088872909546,33277,,
7.99,135055,1620,56,102.94,2396,0.05,0.0005,0.11082024872303009,33513,,
7.81,135692,1630,56,99.62,2409,0.05,0.0005,0.36652857065200806,33672,,
8.17,136945,1640,56,102.07,2432,0.05,0.0005,0.07334509491920471,33986,,
7.81,137926,1650,56,98.07,2449,0.05,0.0005,0.02948138117790222,34231,,
8.07,139021,1660,56,98.73,2470,0.05,0.0005,0.05624375864863396,34505,,
7.96,139948,1670,56,96.57,2487,0.05,0.0005,0.04937830939888954,34736,,
8.02,140999,1680,56,98.63,2507,0.05,0.0005,0.4396269917488098,34999,,
7.93,141729,1690,56,94.75,2520,0.05,0.0005,0.4390393793582916,35182,,
7.98,142654,1700,56,93.63,2537,0.05,0.0005,0.48509344458580017,35413,,
8.26,143696,1710,56,95.87,2556,0.05,0.0005,0.11834043264389038,35673,,
8.46,144947,1720,56,98.92,2579,0.05,0.0005,0.06565291434526443,35986,,
8.7,146052,1730,56,103.6,2600,0.05,0.0005,0.04441195726394653,36262,,
8.24,146870,1740,56,99.25,2615,0.05,0.0005,0.4355553686618805,36467,,
8.47,148016,1750,56,100.9,2636,0.05,0.0005,0.04727105423808098,36753,,
8.22,148985,1760,56,99.64,2654,0.05,0.0005,0.11906155943870544,36996,,
8.16,149859,1770,56,99.11,2670,0.05,0.0005,0.1575283408164978,37214,,
,150000,,,,,0.05,0.0005,0.05023742839694023,37249,9.0,95.4
7.96,150640,1780,56,96.41,2687,0.05,0.0005,0.03875763714313507,37409,,
8.0,151572,1790,56,98.43,2704,0.05,0.0005,0.03668612241744995,37642,,
7.76,152689,1800,56,100.35,2725,0.05,0.0005,0.30000752210617065,37922,,
7.99,154026,1810,55,103.3,2750,0.05,0.0005,0.05296459421515465,38256,,
7.83,155044,1820,55,100.97,2769,0.05,0.0005,0.04961644858121872,38510,,
8.09,155976,1830,55,99.24,2787,0.05,0.0005,0.3741386830806732,38743,,
8.36,157228,1840,55,103.58,2810,0.05,0.0005,0.1635955274105072,39056,,
8.21,158171,1850,55,101.55,2828,0.05,0.0005,0.07829196751117706,39292,,
8.47,159180,1860,55,101.95,2847,0.05,0.0005,0.17780713737010956,39544,,
8.56,160193,1870,55,103.34,2867,0.05,0.0005,0.04112512618303299,39798,,
8.68,160977,1880,55,103.37,2882,0.05,0.0005,0.05834434926509857,39994,,
9.66,162728,1890,55,111.56,2916,0.05,0.0005,0.6254958510398865,40431,,
10.12,163901,1900,55,112.12,2939,0.05,0.0005,0.08041971176862717,40725,,
10.34,165098,1910,55,110.72,2963,0.05,0.0005,0.06891387701034546,41024,,
10.49,166199,1920,55,111.55,2984,0.05,0.0005,0.36421462893486023,41299,,
10.54,167474,1930,55,114.98,3009,0.05,0.0005,0.044678058475255966,41618,,
10.63,168656,1940,55,114.28,3032,0.05,0.0005,0.03455282002687454,41913,,
10.53,169401,1950,55,112.3,3046,0.05,0.0005,0.07532469928264618,42100,,
10.47,170510,1960,55,113.3,3067,0.05,0.0005,0.03772033005952835,42377,,
10.86,171893,1970,55,117.0,3093,0.05,0.0005,0.02625688724219799,42723,,
11.01,172936,1980,55,119.59,3113,0.05,0.0005,0.3483186364173889,42983,,
10.27,173819,1990,55,110.91,3130,0.05,0.0005,0.03904445841908455,43204,,
10.33,175252,2000,55,113.51,3158,0.05,0.0005,0.0971389189362526,43562,,
9.73,175997,2010,55,108.99,3173,0.05,0.0005,0.04211053252220154,43749,,
9.68,176875,2020,55,106.76,3190,0.05,0.0005,0.07786639034748077,43968,,
9.23,177827,2030,55,103.53,3208,0.05,0.0005,0.366372287273407,44206,,
9.65,179220,2040,55,105.64,3235,0.05,0.0005,0.09418607503175735,44554,,
10.76,181016,2050,55,116.15,3269,0.05,0.0005,0.03673233464360237,45003,,
11.17,182430,2060,55,119.2,3296,0.05,0.0005,0.047098759561777115,45357,,
11.45,183716,2070,55,118.23,3321,0.05,0.0005,0.03617003187537193,45678,,
11.89,184990,2080,55,120.54,3345,0.05,0.0005,0.06233694404363632,45997,,
12.45,186187,2090,55,123.68,3369,0.05,0.0005,0.06607715040445328,46296,,
12.63,187877,2100,55,126.25,3402,0.05,0.0005,0.3513331711292267,46719,,
12.39,188317,2110,55,123.2,3410,0.05,0.0005,0.10099330544471741,46829,,
12.91,189737,2120,55,128.62,3438,0.05,0.0005,0.39362651109695435,47184,,
13.45,190832,2130,55,130.05,3459,0.05,0.0005,0.29352235794067383,47457,,
13.47,192426,2140,55,132.06,3490,0.05,0.0005,0.1441963016986847,47856,,
14.01,194694,2150,55,136.78,3534,0.05,0.0005,0.06418748199939728,48423,,
13.49,195430,2160,55,130.0,3548,0.05,0.0005,0.03583134710788727,48607,,
13.53,197207,2170,55,134.91,3583,0.05,0.0005,0.0443878099322319,49051,,
13.37,198266,2180,55,132.76,3604,0.05,0.0005,0.39827701449394226,49316,,
12.93,199081,2190,54,128.94,3620,0.05,0.0005,0.05767887830734253,49520,,
12.32,199841,2200,54,119.64,3636,0.05,0.0005,0.06615813821554184,49710,,
,200000,,,,,0.05,0.0005,0.07601550966501236,49749,25.6,184.8
13.31,201333,2210,54,130.16,3671,0.05,0.0005,0.14133130013942719,50083,,
12.9,202297,2220,54,125.6,3690,0.05,0.0005,0.0677412673830986,50324,,
13.08,203562,2230,54,127.3,3715,0.05,0.0005,0.06413783878087997,50640,,
13.43,205136,2240,54,127.1,3746,0.05,0.0005,0.06307312101125717,51033,,
12.35,206362,2250,54,116.68,3770,0.05,0.0005,0.06347475945949554,51340,,
12.91,207679,2260,54,122.49,3796,0.05,0.0005,0.4448106288909912,51669,,
12.16,208597,2270,54,113.9,3814,0.05,0.0005,0.7100858688354492,51899,,
12.07,209563,2280,54,112.97,3834,0.05,0.0005,0.054157063364982605,52140,,
12.62,211139,2290,54,120.58,3865,0.05,0.0005,0.4585467576980591,52534,,
12.89,212325,2300,54,124.84,3889,0.05,0.0005,0.08959372341632843,52831,,
12.38,213287,2310,54,119.54,3908,0.05,0.0005,0.06210705637931824,53071,,
12.6,214666,2320,54,123.69,3939,0.05,0.0005,0.11335151642560959,53416,,
12.24,215744,2330,54,121.82,3961,0.05,0.0005,0.08501995354890823,53685,,
11.34,216756,2340,54,116.2,3981,0.05,0.0005,0.6957840323448181,53938,,
11.04,217728,2350,54,113.66,4001,0.05,0.0005,0.044993992894887924,54181,,
10.53,218679,2360,54,110.0,4020,0.05,0.0005,0.9717811346054077,54419,,
11.24,220218,2370,54,116.21,4051,0.05,0.0005,0.07647588849067688,54804,,
11.08,221372,2380,54,118.09,4074,0.05,0.0005,0.1212134137749672,55092,,
11.54,223376,2390,54,122.37,4114,0.05,0.0005,0.05651523917913437,55593,,
11.62,224526,2400,54,122.01,4137,0.05,0.0005,0.0755801647901535,55881,,
12.11,225953,2410,54,126.66,4166,0.05,0.0005,0.5041995644569397,56238,,
12.47,227459,2420,54,127.93,4196,0.05,0.0005,0.04275461658835411,56614,,
13.11,228945,2430,54,132.01,4226,0.05,0.0005,0.36776065826416016,56986,,
13.33,230147,2440,54,133.91,4250,0.05,0.0005,0.04329373687505722,57286,,
13.55,231193,2450,54,134.65,4272,0.05,0.0005,0.389081209897995,57548,,
13.23,231688,2460,54,130.09,4283,0.05,0.0005,0.29456037282943726,57671,,
14.44,234250,2470,54,140.32,4335,0.05,0.0005,0.09788482636213303,58312,,
14.9,235450,2480,53,140.78,4360,0.05,0.0005,0.2450515180826187,58612,,
15.0,237392,2490,53,140.16,4399,0.05,0.0005,0.06183042749762535,59097,,
15.06,238509,2500,53,139.83,4422,0.05,0.0005,0.4336698651313782,59377,,
15.34,240184,2510,53,142.31,4457,0.05,0.0005,0.07190395891666412,59795,,
15.25,241766,2520,53,143.07,4490,0.05,0.0005,0.03242675960063934,60191,,
15.35,243555,2530,53,146.1,4526,0.05,0.0005,0.03952345624566078,60638,,
15.77,245260,2540,53,151.13,4562,0.05,0.0005,0.04660215973854065,61064,,
15.82,246547,2550,53,153.54,4589,0.05,0.0005,0.0484967939555645,61386,,
16.61,247782,2560,53,160.94,4614,0.05,0.0005,0.02780894748866558,61695,,
15.52,249353,2570,53,151.03,4646,0.05,0.0005,0.0416293740272522,62088,,
,250000,,,,,0.05,0.0005,0.6576035618782043,62249,21.8,174.6
16.17,251004,2580,53,155.54,4686,0.05,0.0005,0.04812053218483925,62500,,
15.49,252271,2590,53,148.79,4712,0.05,0.0005,0.5635839700698853,62817,,
16.36,254231,2600,53,157.22,4753,0.05,0.0005,0.5098061561584473,63307,,
16.21,255895,2610,53,157.11,4787,0.05,0.0005,0.5394349098205566,63723,,
15.76,256934,2620,53,151.68,4808,0.05,0.0005,0.03625680133700371,63983,,
14.92,257781,2630,53,142.26,4826,0.05,0.0005,0.05197010189294815,64195,,
14.32,258812,2640,53,135.52,4847,0.05,0.0005,0.021304551512002945,64452,,
14.21,259866,2650,53,133.19,4869,0.05,0.0005,0.07476358115673065,64716,,
14.45,261269,2660,53,134.87,4899,0.05,0.0005,0.16779345273971558,65067,,
14.06,262355,2670,53,130.02,4921,0.05,0.0005,0.05543631687760353,65338,,
13.47,263505,2680,53,125.01,4945,0.05,0.0005,0.06824368238449097,65626,,
13.14,264435,2690,53,121.64,4965,0.05,0.0005,0.4391894042491913,65858,,
12.21,265398,2700,53,111.67,4984,0.05,0.0005,0.09954632073640823,66099,,
13.96,268270,2710,53,123.75,5044,0.05,0.0005,0.10523857176303864,66817,,
14.54,269530,2720,53,125.96,5071,0.05,0.0005,0.04500233754515648,67132,,
14.56,270176,2730,53,123.95,5084,0.05,0.0005,0.047518108040094376,67293,,
14.96,271483,2740,53,126.71,5111,0.05,0.0005,0.34966376423835754,67620,,
15.74,273195,2750,53,133.29,5147,0.05,0.0005,0.07248079776763916,68048,,
15.43,274317,2760,53,130.48,5171,0.05,0.0005,0.043505482375621796,68329,,
14.99,275201,2770,53,128.46,5190,0.05,0.0005,0.5663321614265442,68550,,
14.92,276476,2780,52,129.71,5217,0.05,0.0005,0.045568957924842834,68868,,
15.11,277700,2790,52,132.65,5242,0.05,0.0005,0.1365964114665985,69174,,
16.83,280207,2800,52,148.09,5295,0.05,0.0005,0.15405231714248657,69801,,
14.56,281082,2810,52,128.12,5313,0.05,0.0005,0.4514295160770416,70020,,
14.01,282066,2820,52,125.36,5334,0.05,0.0005,0.04216473177075386,70266,,
13.83,282750,2830,52,125.74,5348,0.05,0.0005,0.055928219109773636,70437,,
14.06,284141,2840,52,126.58,5377,0.05,0.0005,1.0228091478347778,70785,,
14.41,285932,2850,52,127.37,5415,0.05,0.0005,0.05166032910346985,71232,,
14.44,287128,2860,52,128.11,5440,0.05,0.0005,0.4998583495616913,71531,,
15.26,288619,2870,52,134.18,5472,0.05,0.0005,0.05484708026051521,71904,,
15.36,289901,2880,52,134.25,5499,0.05,0.0005,0.03593134880065918,72225,,
15.12,290749,2890,52,130.49,5517,0.05,0.0005,0.07596870511770248,72437,,
13.57,292104,2900,52,118.97,5545,0.05,0.0005,0.08694673329591751,72775,,
13.75,293016,2910,52,119.34,5564,0.05,0.0005,0.47109371423721313,73003,,
13.99,294239,2920,52,121.73,5590,0.05,0.0005,0.5143038630485535,73309,,
15.37,296373,2930,52,136.23,5635,0.05,0.0005,0.03773188591003418,73843,,
16.17,298713,2940,52,145.72,5684,0.05,0.0005,0.4305245876312256,74428,,
15.04,299875,2950,52,139.43,5708,0.05,0.0005,0.5448824763298035,74718,,
,300000,,,,,0.05,0.0005,0.052038200199604034,74749,17.4,156.8
14.97,301138,2960,52,140.1,5741,0.05,0.0005,0.0846257135272026,75034,,
15.38,303121,2970,52,145.02,5783,0.05,0.0005,0.915151059627533,75530,,
15.14,304390,2980,52,144.89,5810,0.05,0.0005,0.06010790914297104,75847,,
14.92,305438,2990,52,146.89,5832,0.05,0.0005,0.04163828119635582,76109,,
14.53,306368,3000,52,142.64,5852,0.05,0.0005,0.9523930549621582,76341,,
14.95,307849,3010,52,148.33,5883,0.05,0.0005,0.05238455533981323,76712,,
14.47,308663,3020,52,144.24,5900,0.05,0.0005,0.04397716745734215,76915,,
13.82,310032,3030,52,136.59,5929,0.05,0.0005,0.5118706226348877,77257,,
13.29,311575,3040,52,128.62,5963,0.05,0.0005,0.2631155252456665,77643,,
13.72,312918,3050,52,130.43,5991,0.05,0.0005,0.09356863796710968,77979,,
14.05,314285,3060,52,131.47,6021,0.05,0.0005,0.5837252140045166,78321,,
13.24,315329,3070,52,122.08,6043,0.05,0.0005,0.05160977318882942,78582,,
13.52,316774,3080,52,123.84,6074,0.05,0.0005,0.047559648752212524,78943,,
14.33,318500,3090,52,130.62,6111,0.05,0.0005,0.03101392835378647,79374,,
14.61,319675,3100,52,133.07,6136,0.05,0.0005,0.04408431053161621,79668,,
13.98,320802,3110,52,129.53,6159,0.05,0.0005,0.04486129805445671,79950,,
14.78,322552,3120,52,138.89,6196,0.05,0.0005,0.09528655558824539,80387,,
14.28,323491,3130,52,134.59,6216,0.05,0.0005,0.3170848786830902,80622,,
14.57,325471,3140,51,138.96,6259,0.05,0.0005,0.02165059745311737,81117,,
14.43,326774,3150,51,138.56,6286,0.05,0.0005,0.07863228768110275,81443,,
14.39,327918,3160,51,136.33,6311,0.05,0.0005,0.5075520873069763,81729,,
14.71,329170,3170,51,138.41,6337,0.05,0.0005,0.09856992959976196,82042,,
14.96,330860,3180,51,140.86,6374,0.05,0.0005,0.05332690477371216,82464,,
