rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/exploration_rate,train/learning_rate,train/loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
3.36,19627,400,63,42.33,309,0.627087,0.0001,0.021385429427027702,4656,,
3.19,20067,410,63,41.93,316,0.618727,0.0001,0.020297296345233917,4766,,
3.42,20603,420,63,44.3,325,0.6085430000000004,0.0001,0.03714597970247269,4900,,
3.45,21067,430,63,44.46,333,0.599727,0.0001,0.04201158881187439,5016,,
3.46,21520,440,63,44.49,340,0.5911200000000003,0.0001,0.02281719073653221,5129,,
3.44,21867,450,63,43.79,346,0.5845269999999996,0.0001,0.025024570524692535,5216,,
3.58,22287,460,63,44.42,353,0.5765469999999999,0.0001,0.04758022353053093,5321,,
3.55,22683,470,63,43.78,360,0.5690229999999998,0.0001,0.04225020855665207,5420,,
3.54,23102,480,62,42.74,367,0.5610619999999998,0.0001,0.03983123227953911,5525,,
3.48,23502,490,62,41.6,373,0.5534619999999997,0.0001,0.04459874704480171,5625,,
3.7,23915,500,62,42.88,381,0.5456149999999997,0.0001,0.04052780941128731,5728,,
3.87,24376,510,62,43.09,388,0.5368559999999999,0.0001,0.03489013761281967,5843,,
3.89,24862,520,62,42.59,398,0.5276220000000001,0.0001,0.026548895984888077,5965,,
3.79,25218,530,62,41.51,404,0.5208579999999997,0.0001,0.06209650635719299,6054,,
3.79,25707,540,62,41.87,412,0.5115670000000004,0.0001,0.04355408996343613,6176,,
3.77,25993,550,62,41.26,417,0.5061330000000002,0.0001,0.059942085295915604,6248,,
3.77,26412,560,62,41.25,424,0.4981720000000003,0.0001,0.0652860701084137,6352,,
3.75,26785,570,62,41.02,431,0.491085,0.0001,0.036584895104169846,6446,,
3.87,27252,580,61,41.5,439,0.4822120000000001,0.0001,0.02680564858019352,6562,,
3.97,27764,590,61,42.62,448,0.4724839999999999,0.0001,0.04172888398170471,6690,,
3.91,28146,600,61,42.31,454,0.4652259999999999,0.0001,0.04232754185795784,6786,,
3.79,28459,610,61,40.83,460,0.4592789999999999,0.0001,0.035055406391620636,6864,,
3.62,28863,620,61,40.01,467,0.45160300000000064,0.0001,0.05118510127067566,6965,,
3.69,29296,630,61,40.78,474,0.4433760000000003,0.0001,0.036714427173137665,7073,,
3.66,29718,640,61,40.11,481,0.4353579999999996,0.0001,0.039513133466243744,7179,,
3.81,30124,650,61,41.31,488,0.42764400000000036,0.0001,0.09776201099157333,7280,,
3.79,30487,660,61,40.75,495,0.4207470000000003,0.0001,0.02430099807679653,7371,,
3.96,30996,670,61,42.11,504,0.41107599999999966,0.0001,0.060504186898469925,7498,,
3.87,31330,680,61,40.78,510,0.4047300000000006,0.0001,0.08275744318962097,7582,,
3.8,31673,690,61,39.09,515,0.39821299999999993,0.0001,0.0432380735874176,7668,,
3.9,32049,700,61,39.03,522,0.3910690000000002,0.0001,0.08176359534263611,7762,,
3.96,32481,710,61,40.22,530,0.38286100000000045,0.0001,0.05657757818698883,7870,,
4.04,32871,720,61,40.08,536,0.3754510000000004,0.0001,0.059899426996707916,7967,,
4.0,33177,730,61,38.81,541,0.3696369999999999,0.0001,0.05486945062875748,8044,,
4.0,33574,740,61,38.56,548,0.36209400000000014,0.0001,0.047773148864507675,8143,,
4.1,34059,750,61,39.35,556,0.35287899999999994,0.0001,0.06176186352968216,8264,,
4.22,34502,760,61,40.15,564,0.3444620000000005,0.0001,0.046910520642995834,8375,,
4.02,34873,770,61,38.77,570,0.3374130000000003,0.0001,0.04871446639299393,8468,,
4.13,35403,780,61,40.73,579,0.32734299999999983,0.0001,0.05700799450278282,8600,,
4.18,35802,790,61,41.29,586,0.3197620000000001,0.0001,0.018635530024766922,8700,,
4.02,36081,800,61,40.32,591,0.31446099999999944,0.0001,0.08831103146076202,8770,,
4.06,36490,810,61,40.09,598,0.3066899999999996,0.0001,0.06727739423513412,8872,,
4.25,36995,820,60,41.24,606,0.2970950000000001,0.0001,0.017079323530197144,8998,,
4.3,37326,830,60,41.49,612,0.2908060000000007,0.0001,0.038226909935474396,9081,,
4.21,37752,840,60,41.78,620,0.28271199999999996,0.0001,0.045880261808633804,9187,,
4.16,38227,850,60,41.68,628,0.2736869999999998,0.0001,0.04931553453207016,9306,,
4.2,38752,860,60,42.5,637,0.26371199999999995,0.0001,0.04779563844203949,9437,,
4.34,39106,870,60,42.33,644,0.2569860000000006,0.0001,0.043250199407339096,9526,,
4.23,39551,880,60,41.48,651,0.24853100000000006,0.0001,0.010278863832354546,9637,,
4.33,39996,890,60,41.94,659,0.24007600000000062,0.0001,0.027569470927119255,9748,,
4.53,40542,900,60,44.61,668,0.22970199999999963,0.0001,0.023954473435878754,9885,,
4.58,41046,910,60,45.56,677,0.2201259999999995,0.0001,0.035209935158491135,10011,,
4.35,41393,920,60,43.98,683,0.21353299999999975,0.0001,0.057056672871112823,10098,,
4.25,41684,930,60,43.58,688,0.20800400000000008,0.0001,0.05240212380886078,10170,,
4.43,42186,940,60,44.34,697,0.19846600000000003,0.0001,0.05260229855775833,10296,,
4.42,42635,950,60,44.08,705,0.18993500000000052,0.0001,0.06255695223808289,10408,,
4.34,43101,960,60,43.49,713,0.18108100000000005,0.0001,0.04252370446920395,10525,,
4.24,43432,970,60,43.26,719,0.17479199999999961,0.0001,0.03687120974063873,10607,,
4.4,43893,980,60,43.42,727,0.16603299999999976,0.0001,0.0464930422604084,10723,,
4.33,44341,990,60,43.45,734,0.1575209999999998,0.0001,0.05916643887758255,10835,,
4.09,44744,1000,60,42.02,741,0.149864,0.0001,0.05408946052193642,10935,,
3.9,45018,1010,60,39.72,746,0.14465799999999995,0.0001,0.04282738268375397,11004,,
3.99,45393,1020,60,40.0,753,0.1375329999999998,0.0001,0.026026716455817223,11098,,
4.07,45745,1030,60,40.61,759,0.13084500000000043,0.0001,0.013521739281713963,11186,,
4.01,46185,1040,60,39.99,767,0.12248500000000051,0.0001,0.030837904661893845,11296,,
4.18,46726,1050,60,40.91,776,0.11220600000000025,0.0001,0.058381449431180954,11431,,
4.18,47066,1060,60,39.65,782,0.10574600000000012,0.0001,0.039105068892240524,11516,,
4.27,47426,1070,60,39.94,788,0.09890599999999972,0.0001,0.023138996213674545,11606,,
4.2,47886,1080,60,39.93,796,0.09016600000000041,0.0001,0.06067762151360512,11721,,
4.23,48349,1090,60,40.08,805,0.08136900000000058,0.0001,0.025354184210300446,11837,,
4.58,48887,1100,60,41.43,814,0.07114699999999985,0.0001,0.047277893871068954,11971,,
4.91,49328,1110,60,43.1,822,0.06276800000000038,0.0001,0.04348210245370865,12081,,
5.03,49810,1120,59,44.17,830,0.05360999999999971,0.0001,0.0254018884152174,12202,,
,50000,,,,,0.0500189999999997,0.0001,0.023196134716272354,12249,3.2,28.4
5.14,50242,1130,59,44.97,839,0.05,0.0001,0.07154962420463562,12310,,
5.09,50563,1140,59,43.78,844,0.05,0.0001,0.04232950881123543,12390,,
4.87,50907,1150,59,41.81,850,0.05,0.0001,0.03927887603640556,12476,,
4.97,51347,1160,59,42.81,858,0.05,0.0001,0.04602671042084694,12586,,
5.01,51805,1170,59,43.79,866,0.05,0.0001,0.018574634566903114,12701,,
5.0,52207,1180,59,43.21,873,0.05,0.0001,0.015085136517882347,12801,,
4.87,52522,1190,59,41.73,878,0.05,0.0001,0.04347982257604599,12880,,
4.65,52942,1200,59,40.55,886,0.05,0.0001,0.028538689017295837,12985,,
4.46,53290,1210,59,39.62,892,0.05,0.0001,0.022265005856752396,13072,,
4.26,53683,1220,59,38.73,899,0.05,0.0001,0.06630545854568481,13170,,
4.22,54090,1230,59,38.48,906,0.05,0.0001,0.04149632155895233,13272,,
4.22,54473,1240,59,39.1,913,0.05,0.0001,0.04064363241195679,13368,,
4.47,55126,1250,59,42.19,924,0.05,0.0001,0.06130155548453331,13531,,
4.48,55586,1260,59,42.39,932,0.05,0.0001,0.031951792538166046,13646,,
4.4,55884,1270,59,40.79,938,0.05,0.0001,0.034860096871852875,13720,,
4.4,56328,1280,59,41.21,946,0.05,0.0001,0.04510970786213875,13831,,
4.66,56751,1290,59,42.29,953,0.05,0.0001,0.041005939245224,13937,,
4.8,57192,1300,59,42.5,961,0.05,0.0001,0.025772476568818092,14047,,
4.91,57641,1310,59,43.51,968,0.05,0.0001,0.050565898418426514,14160,,
5.33,58267,1320,59,45.84,979,0.05,0.0001,0.05107004567980766,14316,,
5.5,58692,1330,59,46.02,987,0.05,0.0001,0.054040126502513885,14422,,
5.76,59243,1340,59,47.7,997,0.05,0.0001,0.034858230501413345,14560,,
5.45,59618,1350,59,44.92,1003,0.05,0.0001,0.05135297775268555,14654,,
5.41,60098,1360,59,45.12,1012,0.05,0.0001,0.06263981014490128,14774,,
5.47,60498,1370,59,46.14,1019,0.05,0.0001,0.05095071718096733,14874,,
5.4,60860,1380,59,45.32,1025,0.05,0.0001,0.034404754638671875,14964,,
5.37,61346,1390,59,45.95,1034,0.05,0.0001,0.04953053966164589,15086,,
5.4,61843,1400,59,46.51,1043,0.05,0.0001,0.04312312230467796,15210,,
5.24,62191,1410,59,45.5,1049,0.05,0.0001,0.06674414128065109,15297,,
4.89,62584,1420,59,43.17,1056,0.05,0.0001,0.021472228690981865,15395,,
4.87,63092,1430,59,44.0,1065,0.05,0.0001,0.03925428166985512,15522,,
4.83,63648,1440,59,44.05,1075,0.05,0.0001,0.041943542659282684,15661,,
4.98,64057,1450,59,44.39,1082,0.05,0.0001,0.04346234351396561,15764,,
4.92,64405,1460,59,43.07,1088,0.05,0.0001,0.03877825662493706,15851,,
5.0,64831,1470,59,43.33,1095,0.05,0.0001,0.059077974408864975,15957,,
5.12,65237,1480,59,43.77,1102,0.05,0.0001,0.0419883094727993,16059,,
5.11,65739,1490,59,43.93,1111,0.05,0.0001,0.04842095449566841,16184,,
5.13,66229,1500,59,43.86,1120,0.05,0.0001,0.030369075015187263,16307,,
5.29,66672,1510,59,44.81,1127,0.05,0.0001,0.02381627820432186,16417,,
5.38,67214,1520,59,46.3,1137,0.05,0.0001,0.03979719802737236,16553,,
5.23,67671,1530,59,45.79,1145,0.05,0.0001,0.057826507836580276,16667,,
5.28,68241,1540,59,45.93,1155,0.05,0.0001,0.036902058869600296,16810,,
5.5,68878,1550,59,48.21,1166,0.05,0.0001,0.0159184280782938,16969,,
5.53,69399,1560,59,49.94,1175,0.05,0.0001,0.031483713537454605,17099,,
5.61,69935,1570,59,51.04,1184,0.05,0.0001,0.03254929929971695,17233,,
5.65,70482,1580,59,52.45,1194,0.05,0.0001,0.036845285445451736,17370,,
5.58,70914,1590,59,51.75,1201,0.05,0.0001,0.021975906565785408,17478,,
5.52,71398,1600,58,51.69,1210,0.05,0.0001,0.029669392853975296,17599,,
5.46,71777,1610,58,51.05,1216,0.05,0.0001,0.03129934147000313,17694,,
5.6,72280,1620,58,50.66,1225,0.05,0.0001,0.0731392502784729,17819,,
5.78,72771,1630,58,51.0,1234,0.05,0.0001,0.0494556687772274,17942,,
5.49,73097,1640,58,48.56,1239,0.05,0.0001,0.01983962021768093,18024,,
5.61,73789,1650,58,49.11,1251,0.05,0.0001,0.05068657174706459,18197,,
5.47,74160,1660,58,47.61,1258,0.05,0.0001,0.0440230593085289,18289,,
5.2,74523,1670,58,45.88,1264,0.05,0.0001,0.036889106035232544,18380,,
4.99,74803,1680,58,43.21,1269,0.05,0.0001,0.04688657820224762,18450,,
5.26,75477,1690,58,45.63,1281,0.05,0.0001,0.03180226311087608,18619,,
5.18,75938,1700,58,45.4,1289,0.05,0.0001,0.018562376499176025,18734,,
5.36,76422,1710,58,46.45,1297,0.05,0.0001,0.055742863565683365,18855,,
5.16,76798,1720,58,45.18,1304,0.05,0.0001,0.025887159630656242,18949,,
5.13,77266,1730,58,44.95,1312,0.05,0.0001,0.042578455060720444,19066,,
5.24,77669,1740,58,45.72,1319,0.05,0.0001,0.045655880123376846,19167,,
4.73,78037,1750,58,42.48,1326,0.05,0.0001,0.0562078133225441,19259,,
4.93,78567,1760,58,44.07,1336,0.05,0.0001,0.022264692932367325,19391,,
5.04,78960,1770,58,44.37,1343,0.05,0.0001,0.04086744040250778,19489,,
5.34,79527,1780,58,47.24,1353,0.05,0.0001,0.029941264539957047,19631,,
5.05,79858,1790,58,43.81,1359,0.05,0.0001,0.05685977637767792,19714,,
5.0,80295,1800,58,43.57,1366,0.05,0.0001,0.02485189214348793,19823,,
4.85,80690,1810,58,42.68,1374,0.05,0.0001,0.0350002720952034,19922,,
4.96,81166,1820,58,43.68,1382,0.05,0.0001,0.03891711309552193,20041,,
5.13,81801,1830,58,45.35,1393,0.05,0.0001,0.02915751002728939,20200,,
5.15,82139,1840,58,44.7,1399,0.05,0.0001,0.018140971660614014,20284,,
5.45,82706,1850,58,46.69,1409,0.05,0.0001,0.027725664898753166,20426,,
5.48,83245,1860,58,46.78,1418,0.05,0.0001,0.028090495616197586,20561,,
5.53,83702,1870,58,47.42,1427,0.05,0.0001,0.009082268923521042,20675,,
5.41,84145,1880,58,46.18,1434,0.05,0.0001,0.01962367258965969,20786,,
5.65,84741,1890,58,48.83,1445,0.05,0.0001,0.030662113800644875,20935,,
6.02,85389,1900,58,50.94,1456,0.05,0.0001,0.025487001985311508,21097,,
6.21,86083,1910,58,53.93,1468,0.05,0.0001,0.019427400082349777,21270,,
6.15,86495,1920,58,53.29,1475,0.05,0.0001,0.03134012222290039,21373,,
5.91,86942,1930,58,51.41,1483,0.05,0.0001,0.058985985815525055,21485,,
6.22,87641,1940,58,55.02,1495,0.05,0.0001,0.0598485954105854,21660,,
6.19,88208,1950,58,55.02,1505,0.05,0.0001,0.053599126636981964,21801,,
6.19,88767,1960,58,55.22,1514,0.05,0.0001,0.028626054525375366,21941,,
6.46,89401,1970,58,56.99,1525,0.05,0.0001,0.03807016462087631,22100,,
6.69,90021,1980,58,58.76,1536,0.05,0.0001,0.014028303325176239,22255,,
6.76,90709,1990,58,59.68,1548,0.05,0.0001,0.053522951900959015,22427,,
6.6,91290,2000,58,59.01,1558,0.05,0.0001,0.015774298459291458,22572,,
6.6,91824,2010,58,57.41,1568,0.05,0.0001,0.03808646276593208,22705,,
6.63,92361,2020,58,58.66,1577,0.05,0.0001,0.041753139346838,22840,,
6.51,92713,2030,58,57.71,1583,0.05,0.0001,0.025297850370407104,22928,,
6.15,93228,2040,58,55.87,1593,0.05,0.0001,0.03987431526184082,23056,,
6.14,93739,2050,58,55.31,1602,0.05,0.0001,0.02311651036143303,23184,,
6.47,94477,2060,58,57.1,1614,0.05,0.0001,0.02762974053621292,23369,,
6.12,94821,2070,58,54.2,1620,0.05,0.0001,0.015329536981880665,23455,,
5.87,95224,2080,58,52.03,1627,0.05,0.0001,0.021665016189217567,23555,,
5.61,95708,2090,58,49.99,1636,0.05,0.0001,0.022425871342420578,23676,,
5.61,96170,2100,58,48.8,1644,0.05,0.0001,0.025716284289956093,23792,,
5.43,96694,2110,58,48.7,1653,0.05,0.0001,0.036709196865558624,23923,,
5.36,97330,2120,58,49.69,1664,0.05,0.0001,0.027213741093873978,24082,,
5.51,97842,2130,58,51.29,1673,0.05,0.0001,0.03177971765398979,24210,,
5.72,98416,2140,58,51.88,1683,0.05,0.0001,0.036113787442445755,24353,,
5.59,98824,2150,58,50.85,1690,0.05,0.0001,0.03913842886686325,24455,,
5.32,99364,2160,58,48.87,1699,0.05,0.0001,0.03535611182451248,24590,,
,100000,,,,,0.05,0.0001,0.02841263823211193,24749,5.6,57.4
5.51,100012,2170,58,51.91,1712,0.05,0.0001,0.027874937281012535,24752,,
5.37,100320,2180,58,50.96,1718,0.05,0.0001,0.010800122283399105,24829,,
5.45,100898,2190,58,51.9,1728,0.05,0.0001,0.03373235464096069,24974,,
5.45,101407,2200,58,52.37,1737,0.05,0.0001,0.045484259724617004,25101,,
5.55,101924,2210,58,52.3,1746,0.05,0.0001,0.024509694427251816,25230,,
5.78,102561,2220,58,52.31,1756,0.05,0.0001,0.031041037291288376,25390,,
5.98,103183,2230,58,53.41,1767,0.05,0.0001,0.023786062374711037,25545,,
5.86,103624,2240,58,52.08,1775,0.05,0.0001,0.029986267909407616,25655,,
6.12,104335,2250,58,55.11,1787,0.05,0.0001,0.03725042566657066,25833,,
6.06,104756,2260,58,53.92,1795,0.05,0.0001,0.024275654926896095,25938,,
5.97,105232,2270,58,52.2,1803,0.05,0.0001,0.023669375106692314,26057,,
6.3,105880,2280,58,55.6,1814,0.05,0.0001,0.020599784329533577,26219,,
6.33,106473,2290,58,55.75,1824,0.05,0.0001,0.01943461410701275,26368,,
6.23,106871,2300,58,54.64,1831,0.05,0.0001,0.03917061537504196,26467,,
6.09,107262,2310,58,53.38,1838,0.05,0.0001,0.02518281526863575,26565,,
5.98,107912,2320,58,53.51,1849,0.05,0.0001,0.018862899392843246,26727,,
5.89,108510,2330,58,53.27,1860,0.05,0.0001,0.010902570560574532,26877,,
6.06,109133,2340,58,55.09,1871,0.05,0.0001,0.05421217530965805,27033,,
5.91,109721,2350,58,53.86,1881,0.05,0.0001,0.022365715354681015,27180,,
6.03,110324,2360,58,55.68,1892,0.05,0.0001,0.05400625243782997,27330,,
6.15,110862,2370,58,56.3,1901,0.05,0.0001,0.0345832034945488,27465,,
5.91,111295,2380,58,54.15,1909,0.05,0.0001,0.02459382265806198,27573,,
5.96,111870,2390,58,53.97,1919,0.05,0.0001,0.020310644060373306,27717,,
6.07,112410,2400,58,55.39,1928,0.05,0.0001,0.029929155483841896,27852,,
6.12,112923,2410,58,56.61,1937,0.05,0.0001,0.023067759349942207,27980,,
6.17,113487,2420,58,55.75,1947,0.05,0.0001,0.03620205447077751,28121,,
5.99,113905,2430,58,53.95,1954,0.05,0.0001,0.03025812841951847,28226,,
5.84,114406,2440,58,52.73,1963,0.05,0.0001,0.026818055659532547,28351,,
5.59,114686,2450,58,49.65,1968,0.05,0.0001,0.06733939051628113,28421,,
5.65,115303,2460,58,49.79,1978,0.05,0.0001,0.030943749472498894,28575,,
5.64,115861,2470,58,49.99,1988,0.05,0.0001,0.03178725391626358,28715,,
5.77,116288,2480,58,49.93,1996,0.05,0.0001,0.04459790885448456,28821,,
5.86,116927,2490,58,50.57,2007,0.05,0.0001,0.019547870382666588,28981,,
5.8,117438,2500,58,50.28,2015,0.05,0.0001,0.028182659298181534,29109,,
5.9,117949,2510,58,50.26,2024,0.05,0.0001,0.03398371860384941,29237,,
5.63,118354,2520,58,48.67,2031,0.05,0.0001,0.03143461421132088,29338,,
5.56,118744,2530,58,48.39,2038,0.05,0.0001,0.03232797235250473,29435,,
5.64,119363,2540,58,49.57,2049,0.05,0.0001,0.02938474901020527,29590,,
5.94,119966,2550,58,52.8,2059,0.05,0.0001,0.05225570127367973,29741,,
5.92,120657,2560,58,53.54,2071,0.05,0.0001,0.03226105123758316,29914,,
5.63,120996,2570,58,51.35,2077,0.05,0.0001,0.024525439366698265,29998,,
5.68,121547,2580,58,52.59,2086,0.05,0.0001,0.037392012774944305,30136,,
5.54,122012,2590,58,50.85,2095,0.05,0.0001,0.03762385621666908,30252,,
5.57,122603,2600,58,51.65,2105,0.05,0.0001,0.048968032002449036,30400,,
5.53,123082,2610,58,51.33,2113,0.05,0.0001,0.027550512924790382,30520,,
5.8,123563,2620,58,52.09,2121,0.05,0.0001,0.03456612676382065,30640,,
5.92,124021,2630,58,52.77,2130,0.05,0.0001,0.04454523324966431,30755,,
5.93,124676,2640,58,53.13,2141,0.05,0.0001,0.02556685358285904,30918,,
6.04,125308,2650,58,53.42,2152,0.05,0.0001,0.047772444784641266,31076,,
5.92,125855,2660,58,51.98,2161,0.05,0.0001,0.03771497681736946,31213,,
6.02,126217,2670,58,52.21,2168,0.05,0.0001,0.020849056541919708,31304,,
5.95,126674,2680,58,51.27,2176,0.05,0.0001,0.03189283609390259,31418,,
6.05,127264,2690,58,52.52,2186,0.05,0.0001,0.021395130082964897,31565,,
5.9,127620,2700,58,50.17,2193,0.05,0.0001,0.061516355723142624,31654,,
5.93,128101,2710,58,50.19,2202,0.05,0.0001,0.04579036682844162,31775,,
5.99,128634,2720,58,50.71,2211,0.05,0.0001,0.04408979415893555,31908,,
6.13,129184,2730,58,51.63,2221,0.05,0.0001,0.04648899659514427,32045,,
6.36,129857,2740,58,51.81,2233,0.05,0.0001,0.047874707728624344,32214,,
6.26,130423,2750,58,51.15,2243,0.05,0.0001,0.022385746240615845,32355,,
6.19,130882,2760,58,50.27,2251,0.05,0.0001,0.03449995070695877,32470,,
6.29,131412,2770,58,51.95,2260,0.05,0.0001,0.026419028639793396,32602,,
6.34,131926,2780,58,52.52,2269,0.05,0.0001,0.02423570491373539,32731,,
6.16,132398,2790,58,51.34,2277,0.05,0.0001,0.021568894386291504,32849,,
6.52,133033,2800,58,54.13,2288,0.05,0.0001,0.07036841660737991,33008,,
6.56,133770,2810,58,56.69,2301,0.05,0.0001,0.03865743428468704,33192,,
6.52,134326,2820,58,56.92,2311,0.05,0.0001,0.022523613646626472,33331,,
6.54,134952,2830,58,57.68,2321,0.05,0.0001,0.03688230738043785,33487,,
6.19,135339,2840,58,54.82,2328,0.05,0.0001,0.04862029850482941,33584,,
6.15,135879,2850,58,54.56,2338,0.05,0.0001,0.04050077125430107,33719,,
6.18,136341,2860,58,54.59,2346,0.05,0.0001,0.024966055527329445,33835,,
6.33,136989,2870,58,55.77,2358,0.05,0.0001,0.04141803830862045,33997,,
6.35,137523,2880,58,55.97,2367,0.05,0.0001,0.056240014731884,34130,,
6.52,138112,2890,58,57.14,2377,0.05,0.0001,0.02652914449572563,34277,,
6.23,138540,2900,58,55.07,2384,0.05,0.0001,0.035614460706710815,34384,,
6.28,139075,2910,58,53.05,2394,0.05,0.0001,0.02548486739397049,34518,,
5.88,139363,2920,58,50.37,2399,0.05,0.0001,0.03266851231455803,34590,,
5.89,139991,2930,58,50.39,2410,0.05,0.0001,0.02807466685771942,34747,,
5.96,140475,2940,58,51.36,2419,0.05,0.0001,0.04477165266871452,34868,,
6.1,141127,2950,58,52.48,2430,0.05,0.0001,0.04867422953248024,35031,,
6.05,141588,2960,58,52.47,2438,0.05,0.0001,0.038386519998311996,35146,,
5.97,142171,2970,58,51.82,2449,0.05,0.0001,0.03887874260544777,35292,,
5.91,142703,2980,58,51.8,2458,0.05,0.0001,0.019365379586815834,35425,,
5.76,143217,2990,58,51.05,2467,0.05,0.0001,0.010604866780340672,35554,,
5.83,143726,3000,58,51.86,2476,0.05,0.0001,0.024982178583741188,35681,,
5.92,144402,3010,58,53.27,2488,0.05,0.0001,0.041702914983034134,35850,,
6.43,145075,3020,58,57.12,2500,0.05,0.0001,0.04379613697528839,36018,,
6.16,145399,3030,58,54.08,2506,0.05,0.0001,0.01787002943456173,36099,,
6.1,145754,3040,58,52.79,2512,0.05,0.0001,0.015046898275613785,36188,,
6.11,146327,3050,58,52.0,2522,0.05,0.0001,0.024841951206326485,36331,,
6.31,147020,3060,57,54.32,2534,0.05,0.0001,0.018237847834825516,36504,,
6.4,147553,3070,57,53.82,2544,0.05,0.0001,0.032887350767850876,36638,,
6.34,148080,3080,57,53.77,2553,0.05,0.0001,0.034877777099609375,36769,,
6.29,148502,3090,57,52.85,2560,0.05,0.0001,0.04556558281183243,36875,,
6.4,149073,3100,57,53.47,2570,0.05,0.0001,0.02703717350959778,37018,,
6.25,149651,3110,57,52.49,2580,0.05,0.0001,0.019858021289110184,37162,,
,150000,,,,,0.05,0.0001,0.021659869700670242,37249,4.8,46.4
6.13,150300,3120,57,52.25,2593,0.05,0.0001,0.022278768941760063,37324,,
6.41,150980,3130,57,55.81,2605,0.05,0.0001,0.024636438116431236,37494,,
6.62,151642,3140,57,58.88,2617,0.05,0.0001,0.042396996170282364,37660,,
6.6,152249,3150,57,59.22,2627,0.05,0.0001,0.02838955633342266,37812,,
6.43,152765,3160,57,57.45,2636,0.05,0.0001,0.0475224107503891,37941,,
6.32,153241,3170,57,56.88,2645,0.05,0.0001,0.03236706927418709,38060,,
6.54,153856,3180,57,57.76,2655,0.05,0.0001,0.04996781796216965,38213,,
